QualifiedApiName,Label,KeyPrefix,DurableId,NamespacePrefix,IsCustomizable,IsCustomSetting
MessagingEndUser,メッセージングユーザー,0PA,MessagingEndUser,,true,false
MessagingEndUserChangeEvent,メッセージングユーザー 変更イベント,1CE,MessagingEndUserChangeEvent,,false,false
MessagingEndUserHistory,メッセージングユーザー履歴,017,MessagingEndUserHistory,,false,false
MessagingEndUserShare,メッセージングユーザー 共有,02c,MessagingEndUserShare,,false,false
MessagingLink,Messaging Links,0Mm,MessagingLink,,false,false
MessagingSession,メッセージングセッション,0Mw,MessagingSession,,true,false
MessagingSessionChangeEvent,メッセージングセッション 変更イベント,1CE,MessagingSessionChangeEvent,,false,false
MessagingSessionFeed,メッセージングセッションフィード,0D5,MessagingSessionFeed,,false,false
MessagingSessionHistory,メッセージングセッション履歴,017,MessagingSessionHistory,,false,false
MessagingSessionMetrics,メッセージングセッションメトリクス,5Mw,MessagingSessionMetrics,,false,false
MessagingSessionShare,メッセージングセッション 共有,02c,MessagingSessionShare,,false,false
MessagingTemplate,メッセージングテンプレート,0TD,MessagingTemplate,,false,false
MilestoneType,マイルストーン,557,MilestoneType,,false,false
MktCalculatedInsight,計算済みインサイト,0kX,MktCalculatedInsight,,false,false
MktCalculatedInsightFeed,計算済みインサイトフィード,0D5,MktCalculatedInsightFeed,,false,false
MktCalculatedInsightHistory,計算済みインサイト履歴,017,MktCalculatedInsightHistory,,false,false
MktDataTransform,データ変換,1dt,MktDataTransform,,false,false
MktDataTransformEvent,データ変換イベント,1e7,MktDataTransformEvent,,false,false
MktDataTransformFeed,データ変換フィード,0D5,MktDataTransformFeed,,false,false
MktDataTransformHistory,データ変換の履歴,017,MktDataTransformHistory,,false,false
MktDataTransformShare,データ変換 共有,02c,MktDataTransformShare,,false,false
MktMLModel,モデル,0wn,MktMLModel,,false,false
MktMLModelFeed,__MISSING LABEL__ PropertyFile - val MktMLModel not found in section StandardFeedLabel,0D5,MktMLModelFeed,,false,false
MktMLModelHistory,モデル履歴,017,MktMLModelHistory,,false,false
MktMLModelShare,モデル 共有,02c,MktMLModelShare,,false,false
MktMLPredictionJob,モデルの予測ジョブ,0yq,MktMLPredictionJob,,false,false
MktMLPredictionJobFeed,__MISSING LABEL__ PropertyFile - val MktMLPredictionJob not found in section StandardFeedLabel,0D5,MktMLPredictionJobFeed,,false,false
MktMLPredictionJobHistory,モデルの予測ジョブ履歴,017,MktMLPredictionJobHistory,,false,false
MktMLSetupRunChgEvent,ML 設定実行変更イベント,1e9,MktMLSetupRunChgEvent,,false,false
MktSgmntActvtnAudAttribute,有効化属性,85S,MktSgmntActvtnAudAttribute,,false,false
MktSgmntActvtnContactPoint,有効化連絡先,85T,MktSgmntActvtnContactPoint,,false,false
MktSgmtActvContactPtField,有効化連絡先項目,0nX,MktSgmtActvContactPtField,,false,false
MktSgmtActvContactPtSrc,有効化連絡先ソース,0nW,MktSgmtActvContactPtSrc,,false,false
MktSgmtActvDataModelFld,有効化データモデル項目,98X,MktSgmtActvDataModelFld,,false,false
MktSgmtActvDataSource,有効化データソース,0i4,MktSgmtActvDataSource,,false,false
MktSgmtDefCalcInsightFld,マーケットセグメント計算済みインサイト項目,2rt,MktSgmtDefCalcInsightFld,,false,false
MktSgmtDefDataMdlObjFld,マーケットセグメント定義データモデルオブジェクト項目,9WA,MktSgmtDefDataMdlObjFld,,false,false
MLEngagementEvent,ML Engagement Events,9Qb,MLEngagementEvent,,false,false
MlFeatureValueMetric,ML Feature Value Metrics,48i,MlFeatureValueMetric,,false,false
MlIntentUtterance,インテント発言,1M4,MlIntentUtterance,,false,false
MlIntentUtteranceSuggestion,インテント発言の提案,1M9,MlIntentUtteranceSuggestion,,false,false
MLModel,ML モデル,873,MLModel,,false,false
MLModelFactor,ML モデル要素,876,MLModelFactor,,false,false
MLModelFactorComponent,ML モデル要素コンポーネント,877,MLModelFactorComponent,,false,false
MLModelMetric,ML モデルメトリクス,874,MLModelMetric,,false,false
MLPredictionDefinition,ML 予測定義,6gt,MLPredictionDefinition,,false,false
MLRecommendationDefinition,ML おすすめ定義,7gh,MLRecommendationDefinition,,false,false
MobileApplicationDetail,モバイルアプリケーションの詳細,0IW,MobileApplicationDetail,,false,false
MsgChannelAvailability,メッセージングチャネル対応可能状況,1Lp,MsgChannelAvailability,,false,false
MsgChannelLanguageKeyword,メッセージングチャネル言語キーワード,3Or,MsgChannelLanguageKeyword,,false,false
MsgChannelUsageExternalOrg,メッセージングチャネル利用状況外部組織,0od,MsgChannelUsageExternalOrg,,false,false
MsgSessStatusChangedEvent,メッセージングセッション状況変更イベント,1JJ,MsgSessStatusChangedEvent,,false,false
MutingPermissionSet,権限セットのミュート,0QM,MutingPermissionSet,,false,false
MyDomainDiscoverableLogin,[私のドメイン] 検出可能ログイン,4hy,MyDomainDiscoverableLogin,,false,false
Name,名前,,Name,,false,false
NamedCredential,指定ログイン情報,0XA,NamedCredential,,false,false
NamespaceRegistry,Namespace Registries,1NR,NamespaceRegistry,,true,false
NamespaceRegistryFeed,Namespace Registriesフィード,0D5,NamespaceRegistryFeed,,false,false
NamespaceRegistryHistory,Namespace Registry History,017,NamespaceRegistryHistory,,false,false
Note,メモ,002,Note,,false,false
NoteAndAttachment,メモと添付ファイル,,NoteAndAttachment,,false,false
OauthCustomScope,Oauth カスタムスコープ,7ud,OauthCustomScope,,false,false
OauthCustomScopeApp,Oauth カスタム範囲アプリケーション,7ue,OauthCustomScopeApp,,false,false
OauthToken,Oauth トークン,0CQ,OauthToken,,false,false
OauthTokenExchangeHandler,OAuth トークン Exchange ハンドラー,17Z,OauthTokenExchangeHandler,,false,false
OauthTokenExchHandlerApp,Oauth トークン Exchange ハンドラーアプリケーション,17z,OauthTokenExchHandlerApp,,false,false
ObjectMilestonePauseTime,マイルストーン一時停止時間項目,1YR,ObjectMilestonePauseTime,,false,false
ObjectPermissions,オブジェクト権限,110,ObjectPermissions,,false,false
ObjectRequirement__c,オブジェクト定義,a0C,01IdL00000BLX97,,true,false
ObjectRequirement__ChangeEvent,変更イベント: オブジェクト定義,1CE,01IdL00000BLX97.ChangeEvent,,false,false
ObjectRequirement__Feed,フィード: オブジェクト定義,0D5,01IdL00000BLX97.Feed,,false,false
ObjectRequirement__History,履歴: オブジェクト定義,017,01IdL00000BLX97.History,,false,false
ObjectRequirement__Share,共有: オブジェクト定義,02c,01IdL00000BLX97.Share,,false,false
OmniRoutingEventStore,Omni ルーティングイベントストア,0is,OmniRoutingEventStore,,false,false
OmniSpvsrConfigAIAgent,オムニスーパーバイザー設定 AI エージェント,1Tw,OmniSpvsrConfigAIAgent,,false,false
OmniSupervisorConfig,オムニスーパーバイザー設定,0Q2,OmniSupervisorConfig,,false,false
OmniSupervisorConfigAction,オムニスーパーバイザー設定アクション,3UC,OmniSupervisorConfigAction,,false,false
OmniSupervisorConfigGroup,公開グループのオムニスーパーバイザー設定,0QE,OmniSupervisorConfigGroup,,false,false
OmniSupervisorConfigProfile,プロファイルのオムニスーパーバイザー設定,0QC,OmniSupervisorConfigProfile,,false,false
OmniSupervisorConfigQueue,オムニスーパーバイザー設定キュー,0sf,OmniSupervisorConfigQueue,,false,false
OmniSupervisorConfigSkill,オムニスーパーバイザー設定スキル,0qg,OmniSupervisorConfigSkill,,false,false
OmniSupervisorConfigTab,オムニスーパーバイザー設定タブ,18L,OmniSupervisorConfigTab,,false,false
OmniSupervisorConfigUser,ユーザーのオムニスーパーバイザー設定,0Q4,OmniSupervisorConfigUser,,false,false
OnboardingMetrics,オンボーディングメトリクス,0UG,OnboardingMetrics,,false,false
OpenActivity,活動予定,,OpenActivity,,false,false
OperatingHours,営業時間,0OH,OperatingHours,,true,false
OperatingHoursChangeEvent,営業時間 変更イベント,1CE,OperatingHoursChangeEvent,,false,false
OperatingHoursFeed,営業時間フィード,0D5,OperatingHoursFeed,,false,false
OperatingHoursHistory,業務時間履歴,017,OperatingHoursHistory,,false,false
OperatingHoursHoliday,業務時間休日,0jG,OperatingHoursHoliday,,true,false
OperatingHoursHolidayChangeEvent,業務時間休日 変更イベント,1CE,OperatingHoursHolidayChangeEvent,,false,false
OperatingHoursHolidayFeed,業務時間休日フィード,0D5,OperatingHoursHolidayFeed,,false,false
OperatingHoursHolidayHistory,業務時間休日履歴,017,OperatingHoursHolidayHistory,,false,false
OperatingHoursShare,営業時間 共有,02c,OperatingHoursShare,,false,false
OperationFlow__c,運用フロー,a0G,01IdL00000BMMwP,,true,false
OperationFlow__ChangeEvent,変更イベント: 運用フロー,1CE,01IdL00000BMMwP.ChangeEvent,,false,false
OperationFlow__Feed,フィード: 運用フロー,0D5,01IdL00000BMMwP.Feed,,false,false
OperationFlow__History,履歴: 運用フロー,017,01IdL00000BMMwP.History,,false,false
OperationFlow__Share,共有: 運用フロー,02c,01IdL00000BMMwP.Share,,false,false
Opportunity,商談,006,Opportunity,,true,false
OpportunityChangeEvent,商談 変更イベント,1CE,OpportunityChangeEvent,,false,false
OpportunityCompetitor,商談: 競合,00J,OpportunityCompetitor,,false,false
OpportunityContactRole,商談 取引先責任者の役割,00K,OpportunityContactRole,,true,false
OpportunityContactRoleChangeEvent,商談 取引先責任者の役割 変更イベント,1CE,OpportunityContactRoleChangeEvent,,false,false
OpportunityFeed,商談フィード,0D5,OpportunityFeed,,false,false
OpportunityFieldHistory,商談項目履歴,017,OpportunityFieldHistory,,false,false
OpportunityHistory,商談履歴,008,OpportunityHistory,,false,false
OpportunityLineItem,商談商品,00k,OpportunityLineItem,,true,false
OpportunityLineItemChangeEvent,商談商品 変更イベント,1CE,OpportunityLineItemChangeEvent,,false,false
OpportunityPartner,商談パートナー,00I,OpportunityPartner,,false,false
OpportunityRelatedDeleteLog,商談関連削除ログ,0oe,OpportunityRelatedDeleteLog,,false,false
OpportunityShare,商談の共有,00t,OpportunityShare,,false,false
OpportunityStage,商談フェーズ,01J,OpportunityStage,,false,false
Order,注文,801,Order,,true,false
OrderChangeEvent,注文 変更イベント,1CE,OrderChangeEvent,,false,false
OrderFeed,注文フィード,0D5,OrderFeed,,false,false
OrderHistory,注文履歴,017,OrderHistory,,false,false
OrderItem,注文商品,802,OrderItem,,true,false
OrderItemChangeEvent,注文商品 変更イベント,1CE,OrderItemChangeEvent,,false,false
OrderItemFeed,注文商品フィード,0D5,OrderItemFeed,,false,false
OrderItemHistory,注文商品履歴,017,OrderItemHistory,,false,false
OrderShare,注文共有,0Fy,OrderShare,,false,false
OrderStatus,注文状況値,,OrderStatus,,false,false
Organization,組織,00D,Organization,,false,false
OrgEmailAddressSecurity,組織のメールアドレスセキュリティ,0D3,OrgEmailAddressSecurity,,false,false
OrgLifecycleNotification,Org Lifecycle Notification,0OL,OrgLifecycleNotification,,false,false
OrgMetric,組織メトリクス,3v1,OrgMetric,,false,false
OrgMetricScanSummary,組織メトリクスのスキャン概要,6mX,OrgMetricScanSummary,,false,false
OrgWideEmailAddress,組織の送信元メールアドレス,0D2,OrgWideEmailAddress,,false,false
OutgoingEmail,送信メール,0Q1,OutgoingEmail,,false,false
OutgoingEmailRelation,送信メールリレーション,0Q3,OutgoingEmailRelation,,false,false
OwnedContentDocument,ユーザー所有のファイル,,OwnedContentDocument,,false,false
OwnerChangeOptionInfo,所有者オプション情報を変更,0Cy,OwnerChangeOptionInfo,,false,false
PackageLicense,パッケージライセンス,050,PackageLicense,,false,false
Participant,関係者,0lH,Participant,,false,false
Partner,パートナー,00I,Partner,,false,false
PartnerRole,パートナー役割値,,PartnerRole,,false,false
PartyConsent,関係者の同意,0g8,PartyConsent,,true,false
PartyConsentChangeEvent,関係者の同意 変更イベント,1CE,PartyConsentChangeEvent,,false,false
PartyConsentFeed,関係者の同意フィード,0D5,PartyConsentFeed,,false,false
PartyConsentHistory,関係者の同意の履歴,017,PartyConsentHistory,,false,false
PartyConsentShare,関係者の同意 共有,02c,PartyConsentShare,,false,false
Payment,支払い,0aQ,Payment,,true,false
PaymentAuthAdjustment,支払承認調整,9tv,PaymentAuthAdjustment,,true,false
PaymentAuthorization,支払承認,0Xc,PaymentAuthorization,,true,false
PaymentCredit,支払クレジット,1pC,PaymentCredit,,true,false
PaymentCreditLinePayment,支払クレジット品目支払,1cP,PaymentCreditLinePayment,,true,false
PaymentCreditTransaction,支払クレジット取引,1cT,PaymentCreditTransaction,,true,false
PaymentFeed,__MISSING LABEL__ PropertyFile - val Payment not found in section StandardFeedLabel,0D5,PaymentFeed,,false,false
PaymentGateway,支払いゲートウェイ,0b0,PaymentGateway,,true,false
PaymentGatewayLog,支払ゲートウェイログ,0Xt,PaymentGatewayLog,,false,false
PaymentGatewayProvider,支払いゲートウェイプロバイダー,0cJ,PaymentGatewayProvider,,false,false
PaymentGroup,支払グループ,9zx,PaymentGroup,,true,false
PaymentLineInvoice,支払い行請求書,1PL,PaymentLineInvoice,,true,false
PaymentMethod,支払方法,0aa,PaymentMethod,,true,false
PaymentPageChangeEvent,支払ページ変更イベント,0CI,PaymentPageChangeEvent,,false,false
PendingOrderSummary,保留中の注文概要,29s,PendingOrderSummary,,false,false
PendingOrderSummaryChangeEvent,保留中の注文概要 変更イベント,1CE,PendingOrderSummaryChangeEvent,,false,false
PendingOrdSumProcEvent,保留中の注文概要処理イベント,0rL,PendingOrdSumProcEvent,,false,false
PendingServiceRouting,待機中のサービスルーティング,0JR,PendingServiceRouting,,false,false
PendingServiceRoutingChangeEvent,待機中のサービスルーティング 変更イベント,1CE,PendingServiceRoutingChangeEvent,,false,false
PendingServiceRoutingInteractionInfo,待機中のサービスルーティングのやりとり情報,0oq,PendingServiceRoutingInteractionInfo,,false,false
PendingServiceRoutingShare,待機中のサービスルーティング 共有,02c,PendingServiceRoutingShare,,false,false
Period,期間,026,Period,,false,false
PermissionRequirement__c,権限定義,a0E,01IdL00000BMCiX,,true,false
PermissionRequirement__ChangeEvent,変更イベント: 権限定義,1CE,01IdL00000BMCiX.ChangeEvent,,false,false
PermissionRequirement__Feed,フィード: 権限定義,0D5,01IdL00000BMCiX.Feed,,false,false
PermissionRequirement__History,履歴: 権限定義,017,01IdL00000BMCiX.History,,false,false
PermissionRequirement__Share,共有: 権限定義,02c,01IdL00000BMCiX.Share,,false,false
PermissionSet,権限セット,0PS,PermissionSet,,false,false
PermissionSetAssignment,権限セットの割り当て,0Pa,PermissionSetAssignment,,false,false
PermissionSetEvent,権限セットイベント,0f3,PermissionSetEvent,,false,false
PermissionSetEventStore,権限セットイベントストア,0f9,PermissionSetEventStore,,false,false
PermissionSetGroup,権限セットグループ,0PG,PermissionSetGroup,,false,false
PermissionSetGroupComponent,権限セットグループコンポーネント,0PM,PermissionSetGroupComponent,,false,false
PermissionSetLicense,Permission Set License,0PL,PermissionSetLicense,,false,false
PermissionSetLicenseAssign,権限セットライセンスの割り当て,2LA,PermissionSetLicenseAssign,,false,false
PermissionSetTabSetting,権限セットのタブ設定,01P,PermissionSetTabSetting,,false,false
PicklistValueInfo,選択リスト値情報,4pv,PicklistValueInfo,,false,false
PipelineInspectionListView,パイプラインインスペクションリストビュー,4c2,PipelineInspectionListView,,false,false
PlatformAction,プラットフォームアクション,0JV,PlatformAction,,false,false
PlatformCachePartition,プラットフォームキャッシュ区分,0Er,PlatformCachePartition,,false,false
PlatformCachePartitionType,プラットフォームキャッシュ区分種別,0Ev,PlatformCachePartitionType,,false,false
PlatformEventUsageMetric,Platform Event Usage Metric,8Kk,PlatformEventUsageMetric,,false,false
PlatformStatusAlertEvent,プラットフォーム状況アラートイベント,0V2,PlatformStatusAlertEvent,,false,false
PracticeTest__c,PracticeTest,a16,01IdL00000CeU3h,,true,false
PracticeTest__ChangeEvent,変更イベント: PracticeTest,1CE,01IdL00000CeU3h.ChangeEvent,,false,false
PracticeTest__Share,共有: PracticeTest,02c,01IdL00000CeU3h.Share,,false,false
PresenceConfigDeclineReason,プレゼンス設定拒否理由,0KP,PresenceConfigDeclineReason,,false,false
PresenceDeclineReason,プレゼンス拒否理由,0KR,PresenceDeclineReason,,false,false
PresenceUserConfig,プレゼンス設定,0Nd,PresenceUserConfig,,false,false
PresenceUserConfigProfile,プロファイルのプレゼンス設定,0Nf,PresenceUserConfigProfile,,false,false
PresenceUserConfigUser,ユーザーのプレゼンス設定,0Ne,PresenceUserConfigUser,,false,false
Pricebook2,価格表,01s,Pricebook2,,true,false
Pricebook2ChangeEvent,価格表 変更イベント,1CE,Pricebook2ChangeEvent,,false,false
Pricebook2History,価格表履歴,017,Pricebook2History,,false,false
PricebookEntry,価格表エントリ,01u,PricebookEntry,,true,false
PricebookEntryChangeEvent,価格表エントリ 変更イベント,1CE,PricebookEntryChangeEvent,,false,false
PricebookEntryHistory,価格表エントリ履歴,017,PricebookEntryHistory,,false,false
PrivacyJobSession,プライバシージョブセッション,8sp,PrivacyJobSession,,false,false
PrivacyJobSessionShare,プライバシージョブセッション 共有,02c,PrivacyJobSessionShare,,false,false
PrivacyObjectSession,プライバシーオブジェクトセッション,8sq,PrivacyObjectSession,,false,false
PrivacyObjectSessionShare,プライバシーオブジェクトセッション 共有,02c,PrivacyObjectSessionShare,,false,false
PrivacyPolicy,スケジュールポリシー,8so,PrivacyPolicy,,false,false
PrivacyPolicyDefinition,プライバシーポリシー定義,8sk,PrivacyPolicyDefinition,,false,false
PrivacyRTBFRequest,プライバシーに関する RTBF 要求,13q,PrivacyRTBFRequest,,true,false
PrivacyRTBFRequestFeed,プライバシー RTBF 要求,0D5,PrivacyRTBFRequestFeed,,false,false
PrivacyRTBFRequestHistory,プライバシーに関する RTBF 要求履歴,017,PrivacyRTBFRequestHistory,,false,false
PrivacyRTBFRequestShare,プライバシーに関する RTBF 要求 共有,02c,PrivacyRTBFRequestShare,,false,false
PrivacySessionRecordFailure,プライバシーセッションレコード失敗,138,PrivacySessionRecordFailure,,false,false
PrivacySessionRecordFailureShare,プライバシーセッションレコード失敗 共有,02c,PrivacySessionRecordFailureShare,,false,false
Problem,問題,0o2,Problem,,true,false
ProblemChangeEvent,問題 変更イベント,1CE,ProblemChangeEvent,,false,false
ProblemFeed,問題フィード,0D5,ProblemFeed,,false,false
ProblemHistory,問題履歴,017,ProblemHistory,,false,false
ProblemIncident,関連する問題と障害,0oE,ProblemIncident,,true,false
ProblemIncidentChangeEvent,関連する問題と障害 変更イベント,1CE,ProblemIncidentChangeEvent,,false,false
ProblemIncidentFeed,関連する問題と障害フィード,0D5,ProblemIncidentFeed,,false,false
ProblemIncidentHistory,問題障害履歴,017,ProblemIncidentHistory,,false,false
ProblemRelatedItem,問題関連項目,0tB,ProblemRelatedItem,,true,false
ProblemRelatedItemChangeEvent,問題関連項目 変更イベント,1CE,ProblemRelatedItemChangeEvent,,false,false
ProblemRelatedItemFeed,問題関連項目フィード,0D5,ProblemRelatedItemFeed,,false,false
ProblemRelatedItemHistory,問題関連項目履歴,017,ProblemRelatedItemHistory,,false,false
ProblemShare,問題 共有,02c,ProblemShare,,false,false
ProcessDefinition,プロセスの定義,04a,ProcessDefinition,,false,false
ProcessException,プロセス例外,2Pe,ProcessException,,true,false
ProcessExceptionChangeEvent,プロセス例外 変更イベント,1CE,ProcessExceptionChangeEvent,,false,false
ProcessExceptionEvent,プロセス例外イベント,4v2,ProcessExceptionEvent,,false,false
ProcessExceptionShare,プロセス例外 共有,02c,ProcessExceptionShare,,false,false
ProcessFlowMigration,プロセスフローの移行,11Q,ProcessFlowMigration,,false,false
ProcessInstance,プロセスインスタンス,04g,ProcessInstance,,false,false
ProcessInstanceChangeEvent,プロセスインスタンス 変更イベント,1CE,ProcessInstanceChangeEvent,,false,false
ProcessInstanceHistory,プロセスインスタンス履歴,,ProcessInstanceHistory,,false,false
ProcessInstanceNode,プロセスインスタンスノード,0OO,ProcessInstanceNode,,false,false
ProcessInstanceStep,プロセスインスタンスステップ,04h,ProcessInstanceStep,,false,false
ProcessInstanceStepChangeEvent,プロセスインスタンスステップ 変更イベント,1CE,ProcessInstanceStepChangeEvent,,false,false
ProcessInstanceWorkitem,承認申請,04i,ProcessInstanceWorkitem,,false,false
ProcessNode,プロセスノード,04b,ProcessNode,,false,false
Product2,商品,01t,Product2,,true,false
Product2ChangeEvent,商品 変更イベント,1CE,Product2ChangeEvent,,false,false
Product2Feed,商品フィード,0D5,Product2Feed,,false,false
Product2History,商品履歴,017,Product2History,,false,false
ProductAttribute,商品属性,0iU,ProductAttribute,,true,false
ProductAttributeChangeEvent,商品属性 変更イベント,1CE,ProductAttributeChangeEvent,,false,false
ProductAttributeSet,商品属性セット,0iY,ProductAttributeSet,,false,false
ProductAttributeSetItem,商品属性セットアイテム,0iX,ProductAttributeSetItem,,false,false
ProductAttributeSetProduct,商品属性設定商品,0iZ,ProductAttributeSetProduct,,true,false
ProductCatalog,カタログ,0ZS,ProductCatalog,,true,false
ProductCatalogChangeEvent,カタログ 変更イベント,1CE,ProductCatalogChangeEvent,,false,false
ProductCatalogFeed,カタログフィード,0D5,ProductCatalogFeed,,false,false
ProductCatalogHistory,商品カタログ履歴,017,ProductCatalogHistory,,false,false
ProductCatalogShare,カタログ 共有,02c,ProductCatalogShare,,false,false
ProductCategory,カテゴリ,0ZG,ProductCategory,,true,false
ProductCategoryChangeEvent,カテゴリ 変更イベント,1CE,ProductCategoryChangeEvent,,false,false
ProductCategoryFeed,カテゴリフィード,0D5,ProductCategoryFeed,,false,false
ProductCategoryHistory,商品カテゴリ履歴,017,ProductCategoryHistory,,false,false
ProductCategoryProduct,商品カテゴリ商品,0ZR,ProductCategoryProduct,,true,false
ProductCategoryProductChangeEvent,商品カテゴリ商品 変更イベント,1CE,ProductCategoryProductChangeEvent,,false,false
ProductCategoryProductHistory,商品カテゴリ商品履歴,017,ProductCategoryProductHistory,,false,false
ProductConsumptionSchedule,商品消費スケジュール,0Mq,ProductConsumptionSchedule,,true,false
ProductEntitlementTemplate,商品エンタイトルメントテンプレート,0E9,ProductEntitlementTemplate,,false,false
Profile,プロファイル,00e,Profile,,false,false
Promotion,プロモーション,0c8,Promotion,,true,false
PromotionChangeEvent,プロモーション 変更イベント,1CE,PromotionChangeEvent,,false,false
PromotionFeed,プロモーションフィード,0D5,PromotionFeed,,false,false
PromotionHistory,プロモーション履歴,017,PromotionHistory,,false,false
PromotionLineItemRule,プロモーション品目ルール,13F,PromotionLineItemRule,,true,false
PromotionLineItemRuleShare,プロモーション品目ルール 共有,02c,PromotionLineItemRuleShare,,false,false
PromotionMarketSegment,プロモーションマーケットセグメント,5CF,PromotionMarketSegment,,true,false
PromotionMarketSegmentChangeEvent,プロモーションマーケットセグメント 変更イベント,1CE,PromotionMarketSegmentChangeEvent,,false,false
PromotionMarketSegmentFeed,プロモーションマーケットセグメントフィード,0D5,PromotionMarketSegmentFeed,,false,false
PromotionMarketSegmentHistory,プロモーションマーケットセグメント履歴,017,PromotionMarketSegmentHistory,,false,false
PromotionQualifier,プロモーション修飾子,0kU,PromotionQualifier,,true,false
PromotionQualifierFeed,プロモーション修飾子フィード,0D5,PromotionQualifierFeed,,false,false
PromotionQualifierHistory,プロモーション修飾子履歴,017,PromotionQualifierHistory,,false,false
PromotionSegment,プロモーションセグメント,0kw,PromotionSegment,,true,false
PromotionSegmentBuyerGroup,プロモーションセグメントバイヤーグループ,0kq,PromotionSegmentBuyerGroup,,true,false
PromotionSegmentBuyerGroupFeed,プロモーションセグメントバイヤーグループフィード,0D5,PromotionSegmentBuyerGroupFeed,,false,false
PromotionSegmentBuyerGroupHistory,プロモーションセグメントバイヤーグループ履歴,017,PromotionSegmentBuyerGroupHistory,,false,false
PromotionSegmentFeed,プロモーションセグメントフィード,0D5,PromotionSegmentFeed,,false,false
PromotionSegmentHistory,プロモーションセグメント履歴,017,PromotionSegmentHistory,,false,false
PromotionSegmentSalesStore,プロモーションセグメント販売店,0kp,PromotionSegmentSalesStore,,true,false
PromotionSegmentSalesStoreFeed,プロモーションセグメント販売店フィード,0D5,PromotionSegmentSalesStoreFeed,,false,false
PromotionSegmentSalesStoreHistory,プロモーションセグメント販売店履歴,017,PromotionSegmentSalesStoreHistory,,false,false
PromotionSegmentShare,プロモーションセグメント 共有,02c,PromotionSegmentShare,,false,false
PromotionShare,プロモーション 共有,02c,PromotionShare,,false,false
PromotionTarget,プロモーション対象,2Pt,PromotionTarget,,true,false
PromotionTargetFeed,プロモーション対象フィード,0D5,PromotionTargetFeed,,false,false
PromotionTargetHistory,プロモーション対象履歴,017,PromotionTargetHistory,,false,false
PromotionTier,プロモーションランク,0zG,PromotionTier,,true,false
PromotionTierFeed,プロモーションランクフィード,0D5,PromotionTierFeed,,false,false
PromotionTierHistory,プロモーションランク履歴,017,PromotionTierHistory,,false,false
Prompt,プロンプト,0bs,Prompt,,false,false
PromptAction,プロンプトアクション,0bu,PromptAction,,false,false
PromptActionShare,プロンプトアクション 共有,02c,PromptActionShare,,false,false
PromptError,プロンプトエラー,4Dr,PromptError,,false,false
PromptErrorShare,プロンプトエラー 共有,02c,PromptErrorShare,,false,false
PromptLocalization,翻訳,01j,PromptLocalization,,false,false
PromptVersion,プロンプトバージョン,0bt,PromptVersion,,false,false
PromptVersionLocalization,翻訳,01j,PromptVersionLocalization,,false,false
Publisher,パブリッシャー,4pb,Publisher,,false,false
PushTopic,転送トピック,0IF,PushTopic,,false,false
QueueRoutingConfig,ルーティング設定,0K9,QueueRoutingConfig,,false,false
QueueSobject,キューの sObject,03g,QueueSobject,,false,false
QuickText,クイックテキスト,574,QuickText,,true,false
QuickTextChangeEvent,クイックテキスト 変更イベント,1CE,QuickTextChangeEvent,,false,false
QuickTextHistory,クイックテキスト履歴,017,QuickTextHistory,,false,false
QuickTextShare,クイックテキスト 共有,02c,QuickTextShare,,false,false
QuickTextUsage,クイックテキストの利用状況,5QL,QuickTextUsage,,false,false
QuickTextUsageChangeEvent,クイックテキストの利用状況 変更イベント,1CE,QuickTextUsageChangeEvent,,false,false
QuickTextUsageShare,クイックテキストの利用状況 共有,02c,QuickTextUsageShare,,false,false
QuoteTemplateRichTextData,Quote Template Rich Text Data,0QR,QuoteTemplateRichTextData,,false,false
RecentlyViewed,最近参照したデータ,,RecentlyViewed,,false,false
Recommendation,おすすめ,0pr,Recommendation,,true,false
RecommendationChangeEvent,おすすめ 変更イベント,1CE,RecommendationChangeEvent,,false,false
RecommendationResponse,おすすめの応答,0rr,RecommendationResponse,,false,false
RecordAction,RecordAction,0Rw,RecordAction,,true,false
RecordActionHistory,レコードアクション履歴,0Ub,RecordActionHistory,,false,false
RecordType,レコードタイプ,012,RecordType,,false,false
RecordTypeLocalization,翻訳,01j,RecordTypeLocalization,,false,false
RedirectWhitelistUrl,リダイレクト用 URL を許可,9V6,RedirectWhitelistUrl,,false,false
Refund,返金,0cb,Refund,,true,false
RefundLinePayment,品目支払の返金,0dR,RefundLinePayment,,true,false
RelatedListColumnDefinition,関連リスト列定義,0rc,RelatedListColumnDefinition,,false,false
RelatedListDefinition,関連リスト定義,0rl,RelatedListDefinition,,false,false
Relation_DesignDiagram2Event__c,Relation_DesignDiagram2Event,a0P,01IdL00000BMQbp,,true,false
Relation_DesignDiagram2Event__ChangeEvent,変更イベント: Relation_DesignDiagram2Event,1CE,01IdL00000BMQbp.ChangeEvent,,false,false
Relation_Dev2DesignDiagram__c,Relation_Dev2DesignDiagram,a0S,01IdL00000BMSFR,,true,false
Relation_Dev2DesignDiagram__ChangeEvent,変更イベント: Relation_Dev2DesignDiagram,1CE,01IdL00000BMSFR.ChangeEvent,,false,false
Relation_Dev2ObjectReq__c,Relation_Dev2ObjectReq,a0T,01IdL00000BMSH3,,true,false
Relation_Dev2ObjectReq__ChangeEvent,変更イベント: Relation_Dev2ObjectReq,1CE,01IdL00000BMSH3.ChangeEvent,,false,false
